MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,P1_ID,P1_NAME,P1_POS,P2_ID,P2_NAME,P2_POS,P3_ID,P3_NAME,P3_POS,P4_ID,P4_NAME,P4_POS,P5_ID,P5_NAME,P5_POS,MINUTES,SECONDS,PTS_FOR,PTS_AGAINST,PLUS_MINUS,PTS_FOR_PER40,PTS_AGT_PER40,NET_PER40
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2650871,R. Lisboa,PG,2819327,G. Kalscheur,SG,2781800,S. Mc Donnell,SF,2819338,K. Smith,SF,2654188,R. Gill,C,7.7,461.0,12.0,19.0,-7.0,62.5,98.9,-36.4
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,1765084,S. Huguet,SF,2781800,S. Mc Donnell,SF,2819332,D. Saraiva,PF,1863291,M. Iglesias,C,0.2,10.0,2.0,0.0,2.0,480.0,0.0,480.0
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,1778999,I. Vázquez,PG,1765084,S. Huguet,SF,2781800,S. Mc Donnell,SF,1863291,M. Iglesias,C,1.7,104.0,4.0,6.0,-2.0,92.3,138.5,-46.2
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,1778999,I. Vázquez,PG,1765084,S. Huguet,SF,2781800,S. Mc Donnell,SF,2654188,R. Gill,C,6.2,378.0,9.0,11.0,-2.0,57.1,69.8,-12.7
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,1778999,I. Vázquez,PG,1765084,S. Huguet,SF,2781800,S. Mc Donnell,SF,2819330,C. Okanu,C,0.2,11.0,1.0,0.0,1.0,218.2,0.0,218.2
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,1778999,I. Vázquez,PG,1765084,S. Huguet,SF,2819338,K. Smith,SF,1863291,M. Iglesias,C,0.8,48.0,2.0,0.0,2.0,100.0,0.0,100.0
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,1778999,I. Vázquez,PG,2781800,S. Mc Donnell,SF,2819332,D. Saraiva,PF,1863291,M. Iglesias,C,1.2,74.0,4.0,1.0,3.0,129.7,32.4,97.3
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,1778999,I. Vázquez,PG,2781800,S. Mc Donnell,SF,2819332,D. Saraiva,PF,2654188,R. Gill,C,1.2,73.0,0.0,3.0,-3.0,0.0,98.6,-98.6
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,1778999,I. Vázquez,PG,2781800,S. Mc Donnell,SF,2819338,K. Smith,SF,2654188,R. Gill,C,1.9,114.0,5.0,2.0,3.0,105.3,42.1,63.2
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,1778999,I. Vázquez,PG,2819327,G. Kalscheur,SG,2819338,K. Smith,SF,1863291,M. Iglesias,C,1.2,71.0,2.0,4.0,-2.0,67.6,135.2,-67.6
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,1778999,I. Vázquez,PG,2819327,G. Kalscheur,SG,2819338,K. Smith,SF,2819330,C. Okanu,C,1.2,72.0,2.0,0.0,2.0,66.7,0.0,66.7
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,1886852,M. Fernández,SG,2819327,G. Kalscheur,SG,2819338,K. Smith,SF,2819330,C. Okanu,C,3.1,190.0,4.0,9.0,-5.0,50.5,113.7,-63.2
2486258,1,981493,CLUB OURENSE BALONCESTO,AWAY,2819335,C. Jürgens,PG,2650871,R. Lisboa,PG,1765084,S. Huguet,SF,2781800,S. Mc Donnell,SF,1863291,M. Iglesias,C,2.4,139.0,6.0,3.0,3.0,103.6,51.8,51.8
2486259,1,981300,HESTIA MENORCA,HOME,1496030,P. Figueras,PG,1784407,P. Molins,PG,1875914,A. Sola,SF,2702840,E. Wembi,C,1715117,E. Vicedo,C,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2486259,1,981300,HESTIA MENORCA,HOME,1496030,P. Figueras,PG,1784407,P. Molins,PG,1938697,J. Lobo,SG,1875914,A. Sola,SF,1382456,V. Arteaga,C,1.2,70.0,3.0,4.0,-1.0,102.9,137.1,-34.3
2486259,1,981300,HESTIA MENORCA,HOME,1496030,P. Figueras,PG,1784407,P. Molins,PG,1938697,J. Lobo,SG,1875914,A. Sola,SF,2662856,F. Schott,PF,1.5,90.0,6.0,2.0,4.0,160.0,53.3,106.7
2486259,1,981300,HESTIA MENORCA,HOME,1496030,P. Figueras,PG,1784407,P. Molins,PG,1938697,J. Lobo,SG,1875914,A. Sola,SF,2702840,E. Wembi,C,2.2,134.0,0.0,4.0,-4.0,0.0,71.6,-71.6
2486259,1,981300,HESTIA MENORCA,HOME,1496030,P. Figueras,PG,1784407,P. Molins,PG,2650859,S. Littleson,SG,1875914,A. Sola,SF,1382456,V. Arteaga,C,8.7,523.0,22.0,10.0,12.0,101.0,45.9,55.1
2486259,1,981300,HESTIA MENORCA,HOME,1496030,P. Figueras,PG,1784407,P. Molins,PG,2650859,S. Littleson,SG,1875914,A. Sola,SF,2662856,F. Schott,PF,2.3,139.0,6.0,4.0,2.0,103.6,69.1,34.5
2486259,1,981300,HESTIA MENORCA,HOME,1496030,P. Figueras,PG,1784407,P. Molins,PG,2650859,S. Littleson,SG,1875914,A. Sola,SF,2702840,E. Wembi,C,2.0,123.0,4.0,4.0,0.0,78.0,78.0,0.0
2486259,1,981300,HESTIA MENORCA,HOME,1496030,P. Figueras,PG,1784407,P. Molins,PG,2785180,J. Cone,PG,1875914,A. Sola,SF,2662856,F. Schott,PF,0.5,31.0,3.0,3.0,0.0,232.3,232.3,0.0
2486259,1,981300,HESTIA MENORCA,HOME,1496030,P. Figueras,PG,1784407,P. Molins,PG,2785180,J. Cone,PG,2650859,S. Littleson,SG,2702840,E. Wembi,C,1.0,58.0,2.0,2.0,0.0,82.8,82.8,0.0
2486259,1,981300,HESTIA MENORCA,HOME,1496030,P. Figueras,PG,2785180,J. Cone,PG,1784407,P. Molins,PG,1875914,A. Sola,SF,1382456,V. Arteaga,C,1.6,99.0,4.0,0.0,4.0,97.0,0.0,97.0
2486259,1,981300,HESTIA MENORCA,HOME,1496030,P. Figueras,PG,2785180,J. Cone,PG,1784407,P. Molins,PG,1875914,A. Sola,SF,2820270,N. Galette,PF,0.9,53.0,3.0,0.0,3.0,135.8,0.0,135.8
2486259,1,981300,HESTIA MENORCA,HOME,1784407,P. Molins,PG,1938697,J. Lobo,SG,2650859,S. Littleson,SG,2820270,N. Galette,PF,2702840,E. Wembi,C,1.5,90.0,4.0,4.0,0.0,106.7,106.7,0.0
2486259,1,981300,HESTIA MENORCA,HOME,1784407,P. Molins,PG,2785180,J. Cone,PG,1938697,J. Lobo,SG,1875914,A. Sola,SF,1382456,V. Arteaga,C,0.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2486259,1,981300,HESTIA MENORCA,HOME,1784407,P. Molins,PG,2785180,J. Cone,PG,1938697,J. Lobo,SG,1875914,A. Sola,SF,2662856,F. Schott,PF,3.5,209.0,8.0,10.0,-2.0,91.9,114.8,-23.0
2486259,1,981300,HESTIA MENORCA,HOME,1784407,P. Molins,PG,2785180,J. Cone,PG,1938697,J. Lobo,SG,1875914,A. Sola,SF,2820270,N. Galette,PF,0.6,38.0,0.0,4.0,-4.0,0.0,252.6,-252.6
2486259,1,981300,HESTIA MENORCA,HOME,1784407,P. Molins,PG,2785180,J. Cone,PG,1938697,J. Lobo,SG,2662856,F. Schott,PF,1715117,E. Vicedo,C,2.0,123.0,8.0,2.0,6.0,156.1,39.0,117.1
2486259,1,981300,HESTIA MENORCA,HOME,1784407,P. Molins,PG,2785180,J. Cone,PG,1938697,J. Lobo,SG,2662856,F. Schott,PF,2702840,E. Wembi,C,2.3,138.0,4.0,7.0,-3.0,69.6,121.7,-52.2
2486259,1,981300,HESTIA MENORCA,HOME,2785180,J. Cone,PG,1784407,P. Molins,PG,1938697,J. Lobo,SG,1875914,A. Sola,SF,2820270,N. Galette,PF,2.9,173.0,10.0,5.0,5.0,138.7,69.4,69.4
2486259,1,981300,HESTIA MENORCA,HOME,2785180,J. Cone,PG,1784407,P. Molins,PG,2650859,S. Littleson,SG,1382456,V. Arteaga,C,1715117,E. Vicedo,C,0.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2486259,1,981300,HESTIA MENORCA,HOME,2785180,J. Cone,PG,1784407,P. Molins,PG,2650859,S. Littleson,SG,2662856,F. Schott,PF,1382456,V. Arteaga,C,1.2,73.0,4.0,2.0,2.0,131.5,65.8,65.8
2486259,1,981300,HESTIA MENORCA,HOME,2785180,J. Cone,PG,1784407,P. Molins,PG,2650859,S. Littleson,SG,2662856,F. Schott,PF,1715117,E. Vicedo,C,0.8,49.0,0.0,6.0,-6.0,0.0,293.9,-293.9
2486259,1,981300,HESTIA MENORCA,HOME,2785180,J. Cone,PG,2650859,S. Littleson,SG,1875914,A. Sola,SF,1382456,V. Arteaga,C,1715117,E. Vicedo,C,0.5,29.0,3.0,0.0,3.0,248.3,0.0,248.3
2486259,1,981300,HESTIA MENORCA,HOME,2785180,J. Cone,PG,2650859,S. Littleson,SG,1875914,A. Sola,SF,2702840,E. Wembi,C,1715117,E. Vicedo,C,1.7,102.0,3.0,4.0,-1.0,70.6,94.1,-23.5
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2220063,S. Quintela,SG,2524267,Y. Barrueta,SF,2533473,A. Grela Rojas,SF,2524084,R. Andersson,PF,2219665,F. Dos Anjos,C,0.9,53.0,0.0,1.0,-1.0,0.0,45.3,-45.3
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2436780,L. Westermann,PG,2220063,S. Quintela,SG,2524267,Y. Barrueta,SF,1836771,A. Galán,PF,2026110,G. Huskic,C,5.2,314.0,12.0,13.0,-1.0,91.7,99.4,-7.6
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2436780,L. Westermann,PG,2220063,S. Quintela,SG,2524267,Y. Barrueta,SF,1836771,A. Galán,PF,2219665,F. Dos Anjos,C,3.6,213.0,7.0,14.0,-7.0,78.9,157.7,-78.9
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2436780,L. Westermann,PG,2220063,S. Quintela,SG,2524267,Y. Barrueta,SF,2524084,R. Andersson,PF,2082696,A. Etxeguren,C,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2436780,L. Westermann,PG,2220063,S. Quintela,SG,2524267,Y. Barrueta,SF,2524084,R. Andersson,PF,2219665,F. Dos Anjos,C,5.6,339.0,10.0,10.0,0.0,70.8,70.8,0.0
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2436780,L. Westermann,PG,2640794,A. Barcello,SG,2220063,S. Quintela,SG,1836771,A. Galán,PF,2082696,A. Etxeguren,C,3.1,185.0,12.0,8.0,4.0,155.7,103.8,51.9
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2436780,L. Westermann,PG,2640794,A. Barcello,SG,2220063,S. Quintela,SG,1836771,A. Galán,PF,2219665,F. Dos Anjos,C,0.8,50.0,2.0,0.0,2.0,96.0,0.0,96.0
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2436780,L. Westermann,PG,2640794,A. Barcello,SG,2220063,S. Quintela,SG,2524267,Y. Barrueta,SF,1836771,A. Galán,PF,0.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2436780,L. Westermann,PG,2640794,A. Barcello,SG,2220063,S. Quintela,SG,2524267,Y. Barrueta,SF,2524084,R. Andersson,PF,1.9,113.0,4.0,7.0,-3.0,85.0,148.7,-63.7
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2436780,L. Westermann,PG,2640794,A. Barcello,SG,2220063,S. Quintela,SG,2528063,D. De Sousa,SF,1836771,A. Galán,PF,4.6,278.0,11.0,8.0,3.0,95.0,69.1,25.9
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2436780,L. Westermann,PG,2640794,A. Barcello,SG,2220063,S. Quintela,SG,2528063,D. De Sousa,SF,2524084,R. Andersson,PF,1.9,115.0,1.0,4.0,-3.0,20.9,83.5,-62.6
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2436780,L. Westermann,PG,2640794,A. Barcello,SG,2220063,S. Quintela,SG,2533473,A. Grela Rojas,SF,2528063,D. De Sousa,SF,0.8,46.0,0.0,4.0,-4.0,0.0,208.7,-208.7
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2640794,A. Barcello,SG,2220063,S. Quintela,SG,2524267,Y. Barrueta,SF,2533473,A. Grela Rojas,SF,1836771,A. Galán,PF,1.0,58.0,1.0,4.0,-3.0,41.4,165.5,-124.1
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2640794,A. Barcello,SG,2220063,S. Quintela,SG,2524267,Y. Barrueta,SF,2533473,A. Grela Rojas,SF,2524084,R. Andersson,PF,3.1,188.0,7.0,8.0,-1.0,89.4,102.1,-12.8
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2640794,A. Barcello,SG,2220063,S. Quintela,SG,2533473,A. Grela Rojas,SF,2528063,D. De Sousa,SF,1836771,A. Galán,PF,3.1,184.0,4.0,10.0,-6.0,52.2,130.4,-78.3
2486259,1,981421,MONBUS OBRADOIRO,AWAY,2640794,A. Barcello,SG,2220063,S. Quintela,SG,2533473,A. Grela Rojas,SF,2528063,D. De Sousa,SF,2524084,R. Andersson,PF,3.5,215.0,6.0,6.0,0.0,67.0,67.0,0.0
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1197937,A. Chapela,PG,1688669,J. Feliú,SG,1593686,A. Urdiain,SF,2818866,I. Massoud Rodríguez,SF,1591996,J. Carralero,PF,1.3,77.0,4.0,2.0,2.0,124.7,62.3,62.3
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1197937,A. Chapela,PG,1688669,J. Feliú,SG,2616996,M. N´Guessan,SF,1593686,A. Urdiain,SF,1591996,J. Carralero,PF,1.7,101.0,0.0,3.0,-3.0,0.0,71.3,-71.3
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1197937,A. Chapela,PG,2616996,M. N´Guessan,SF,2815271,M. Frierson,SF,1593686,A. Urdiain,SF,1591996,J. Carralero,PF,1.7,105.0,3.0,5.0,-2.0,68.6,114.3,-45.7
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1197937,A. Chapela,PG,2815271,M. Frierson,SF,1593686,A. Urdiain,SF,1591996,J. Carralero,PF,1759354,G. Nnaemeka,C,2.7,163.0,8.0,2.0,6.0,117.8,29.4,88.3
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1197937,A. Chapela,PG,2815271,M. Frierson,SF,1593686,A. Urdiain,SF,1591996,J. Carralero,PF,1766217,A. Comendador,PF,1.1,68.0,2.0,1.0,1.0,70.6,35.3,35.3
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1197937,A. Chapela,PG,2815271,M. Frierson,SF,1593686,A. Urdiain,SF,1766217,A. Comendador,PF,1591996,J. Carralero,PF,4.3,260.0,10.0,4.0,6.0,92.3,36.9,55.4
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1197937,A. Chapela,PG,2815271,M. Frierson,SF,1593686,A. Urdiain,SF,2818866,I. Massoud Rodríguez,SF,1591996,J. Carralero,PF,0.2,15.0,0.0,2.0,-2.0,0.0,320.0,-320.0
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1197937,A. Chapela,PG,2815271,M. Frierson,SF,1593686,A. Urdiain,SF,2818866,I. Massoud Rodríguez,SF,1766217,A. Comendador,PF,2.2,132.0,2.0,8.0,-6.0,36.4,145.5,-109.1
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1197937,A. Chapela,PG,2815273,N. Camacho,SF,2815271,M. Frierson,SF,1591996,J. Carralero,PF,1759354,G. Nnaemeka,C,1.4,84.0,2.0,0.0,2.0,57.1,0.0,57.1
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1688669,J. Feliú,SG,2616996,M. N´Guessan,SF,2815272,T. Hollowell,SF,1593686,A. Urdiain,SF,1591996,J. Carralero,PF,2.6,156.0,3.0,4.0,-1.0,46.2,61.5,-15.4
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1688669,J. Feliú,SG,2616996,M. N´Guessan,SF,2815272,T. Hollowell,SF,1593686,A. Urdiain,SF,2818866,I. Massoud Rodríguez,SF,8.1,484.0,15.0,19.0,-4.0,74.4,94.2,-19.8
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1688669,J. Feliú,SG,2815272,T. Hollowell,SF,1593686,A. Urdiain,SF,1591996,J. Carralero,PF,1759354,G. Nnaemeka,C,0.3,19.0,0.0,3.0,-3.0,0.0,378.9,-378.9
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1688669,J. Feliú,SG,2815272,T. Hollowell,SF,1593686,A. Urdiain,SF,1766217,A. Comendador,PF,1591996,J. Carralero,PF,2.5,149.0,5.0,7.0,-2.0,80.5,112.8,-32.2
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1688669,J. Feliú,SG,2815272,T. Hollowell,SF,1593686,A. Urdiain,SF,2818866,I. Massoud Rodríguez,SF,1591996,J. Carralero,PF,1.3,78.0,3.0,2.0,1.0,92.3,61.5,30.8
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1843906,A. Scariolo,PG,1688669,J. Feliú,SG,1593686,A. Urdiain,SF,1766217,A. Comendador,PF,1591996,J. Carralero,PF,2.1,131.0,5.0,2.0,3.0,91.6,36.6,55.0
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1843906,A. Scariolo,PG,1688669,J. Feliú,SG,2616996,M. N´Guessan,SF,1593686,A. Urdiain,SF,1591996,J. Carralero,PF,0.8,45.0,2.0,1.0,1.0,106.7,53.3,53.3
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1843906,A. Scariolo,PG,1688669,J. Feliú,SG,2616996,M. N´Guessan,SF,2815272,T. Hollowell,SF,1593686,A. Urdiain,SF,1.3,77.0,3.0,2.0,1.0,93.5,62.3,31.2
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,1843906,A. Scariolo,PG,1688669,J. Feliú,SG,2815272,T. Hollowell,SF,1593686,A. Urdiain,SF,2818866,I. Massoud Rodríguez,SF,2.2,135.0,0.0,5.0,-5.0,0.0,88.9,-88.9
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,2616996,M. N´Guessan,SF,2815272,T. Hollowell,SF,2815271,M. Frierson,SF,1593686,A. Urdiain,SF,1591996,J. Carralero,PF,0.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2486260,1,981215,PALMER BASKET MALLORCA PALMA,HOME,2815272,T. Hollowell,SF,2815271,M. Frierson,SF,1593686,A. Urdiain,SF,1766217,A. Comendador,PF,1591996,J. Carralero,PF,1.4,87.0,2.0,6.0,-4.0,55.2,165.5,-110.3
2486260,1,981343,SÚPER AGROPAL PALENCIA,AWAY,1750421,X. Oroz,PG,2276415,A. Wintering,PG,1253254,A. Muñoz,SF,2533871,I. Jakovics,SF,2738742,S. Ugochukwu,SF,0.9,55.0,4.0,3.0,1.0,174.5,130.9,43.6
2486260,1,981343,SÚPER AGROPAL PALENCIA,AWAY,1750421,X. Oroz,PG,2276415,A. Wintering,PG,2092465,T. Borg,SG,2533871,I. Jakovics,SF,2640789,J. Vrankic,PF,0.9,54.0,2.0,2.0,0.0,88.9,88.9,0.0
2486260,1,981343,SÚPER AGROPAL PALENCIA,AWAY,1750421,X. Oroz,PG,2276415,A. Wintering,PG,2092465,T. Borg,SG,2533871,I. Jakovics,SF,2738742,S. Ugochukwu,SF,2.1,127.0,4.0,7.0,-3.0,75.6,132.3,-56.7
2486260,1,981343,SÚPER AGROPAL PALENCIA,AWAY,1750421,X. Oroz,PG,2276415,A. Wintering,PG,2092465,T. Borg,SG,2640789,J. Vrankic,PF,2818672,M. Armus,C,5.2,317.0,8.0,12.0,-4.0,60.6,90.9,-30.3
2486260,1,981343,SÚPER AGROPAL PALENCIA,AWAY,1750421,X. Oroz,PG,2276415,A. Wintering,PG,2533871,I. Jakovics,SF,2738742,S. Ugochukwu,SF,2640789,J. Vrankic,PF,0.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0
